kode_dagri_kec,nama_dagri_kec,kode_bps_deskel,nama_bps_kec,kode_dagri_deskel,nama_bps_kabkot,nama_dagri_kabkot,kode_bps_kec,nama_dagri_deskel,kode_bps_kabkot,nama_bps_deskel,kode_dagri_kabkot
33.01.02,KESUGIHAN,3301140004,KESUGIHAN,33.01.02.2016,CILACAP,KAB. CILACAP,3301140,KESUGIHAN KIDUL,3301,KESUGIHAN KIDUL,33.01
33.01.02,KESUGIHAN,3301140005,KESUGIHAN,33.01.02.2003,CILACAP,KAB. CILACAP,3301140,KESUGIHAN,3301,KESUGIHAN,33.01
33.01.02,KESUGIHAN,3301140006,KESUGIHAN,33.01.02.2004,CILACAP,KAB. CILACAP,3301140,KALISABUK,3301,KALISABUK,33.01
33.01.02,KESUGIHAN,3301140007,KESUGIHAN,33.01.02.2014,CILACAP,KAB. CILACAP,3301140,KURIPAN KIDUL,3301,KURIPAN KIDUL,33.01
33.01.02,KESUGIHAN,3301140008,KESUGIHAN,33.01.02.2006,CILACAP,KAB. CILACAP,3301140,KURIPAN,3301,KURIPAN,33.01
33.01.02,KESUGIHAN,3301140009,KESUGIHAN,33.01.02.2015,CILACAP,KAB. CILACAP,3301140,JANGRANA,3301,JANGRANA,33.01
33.01.02,KESUGIHAN,3301140010,KESUGIHAN,33.01.02.2008,CILACAP,KAB. CILACAP,3301140,PLANJAN,3301,PLANJAN,33.01
33.01.02,KESUGIHAN,3301140011,KESUGIHAN,33.01.02.2007,CILACAP,KAB. CILACAP,3301140,DONDONG,3301,DONDONG,33.01
33.01.02,KESUGIHAN,3301140012,KESUGIHAN,33.01.02.2009,CILACAP,KAB. CILACAP,3301140,CIWUNI,3301,CIWUNI,33.01
33.01.02,KESUGIHAN,3301140013,KESUGIHAN,33.01.02.2010,CILACAP,KAB. CILACAP,3301140,KARANGJENGKOL,3301,KARANGJENGKOL,33.01
33.01.02,KESUGIHAN,3301140014,KESUGIHAN,33.01.02.2011,CILACAP,KAB. CILACAP,3301140,KELENG,3301,KELENG,33.01
33.01.02,KESUGIHAN,3301140015,KESUGIHAN,33.01.02.2012,CILACAP,KAB. CILACAP,3301140,PESANGGRAHAN,3301,PESANGGRAHAN,33.01
33.01.02,KESUGIHAN,3301140016,KESUGIHAN,33.01.02.2013,CILACAP,KAB. CILACAP,3301140,BULUPAYUNG,3301,BULUPAYUNG,33.01
33.01.03,ADIPALA,3301150001,ADIPALA,33.01.03.2016,CILACAP,KAB. CILACAP,3301150,GOMBOLHARJO,3301,GOMBOLHARJO,33.01
33.01.03,ADIPALA,3301150002,ADIPALA,33.01.03.2007,CILACAP,KAB. CILACAP,3301150,WLAHAR,3301,WLAHAR,33.01
33.01.03,ADIPALA,3301150003,ADIPALA,33.01.03.2006,CILACAP,KAB. CILACAP,3301150,BUNTON,3301,BUNTON,33.01
33.01.03,ADIPALA,3301150004,ADIPALA,33.01.03.2005,CILACAP,KAB. CILACAP,3301150,KARANGANYAR,3301,KARANGANYAR,33.01
33.01.03,ADIPALA,3301150005,ADIPALA,33.01.03.2004,CILACAP,KAB. CILACAP,3301150,KARANGBENDA,3301,KARANGBENDA,33.01
33.01.03,ADIPALA,3301150006,ADIPALA,33.01.03.2003,CILACAP,KAB. CILACAP,3301150,PEDASONG,3301,PEDASONG,33.01
33.01.03,ADIPALA,3301150007,ADIPALA,33.01.03.2002,CILACAP,KAB. CILACAP,3301150,GLEMPANGPASIR,3301,GLEMPANGPASIR,33.01
33.01.03,ADIPALA,3301150008,ADIPALA,33.01.03.2001,CILACAP,KAB. CILACAP,3301150,WELAHAN WETAN,3301,WELAHAN WETAN,33.01
33.01.03,ADIPALA,3301150009,ADIPALA,33.01.03.2012,CILACAP,KAB. CILACAP,3301150,ADIRAJA,3301,ADIRAJA,33.01
33.01.03,ADIPALA,3301150010,ADIPALA,33.01.03.2011,CILACAP,KAB. CILACAP,3301150,ADIREJA WETAN,3301,ADIREJA WETAN,33.01
33.01.03,ADIPALA,3301150011,ADIPALA,33.01.03.2010,CILACAP,KAB. CILACAP,3301150,ADIREJA KULON,3301,ADIREJA KULON,33.01
33.01.03,ADIPALA,3301150012,ADIPALA,33.01.03.2009,CILACAP,KAB. CILACAP,3301150,ADIPALA,3301,ADIPALA,33.01
33.01.03,ADIPALA,3301150013,ADIPALA,33.01.03.2008,CILACAP,KAB. CILACAP,3301150,PENGGALANG,3301,PENGGALANG,33.01
33.01.03,ADIPALA,3301150014,ADIPALA,33.01.03.2015,CILACAP,KAB. CILACAP,3301150,KARANGSARI,3301,KARANGSARI,33.01
33.01.03,ADIPALA,3301150015,ADIPALA,33.01.03.2014,CILACAP,KAB. CILACAP,3301150,KALIKUDI,3301,KALIKUDI,33.01
33.01.03,ADIPALA,3301150016,ADIPALA,33.01.03.2013,CILACAP,KAB. CILACAP,3301150,DOPLANG,3301,DOPLANG,33.01
33.01.07,MAOS,3301160001,MAOS,33.01.07.2001,CILACAP,KAB. CILACAP,3301160,KARANGKEMIRI,3301,KARANGKEMIRI,33.01
33.01.07,MAOS,3301160002,MAOS,33.01.07.2009,CILACAP,KAB. CILACAP,3301160,KARANGREJA,3301,KARANGREJA,33.01
33.01.07,MAOS,3301160003,MAOS,33.01.07.2010,CILACAP,KAB. CILACAP,3301160,KLAPAGADA,3301,KLAPAGADA,33.01
33.01.07,MAOS,3301160004,MAOS,33.01.07.2002,CILACAP,KAB. CILACAP,3301160,KARANGRENA,3301,KARANGRENA,33.01
33.01.07,MAOS,3301160005,MAOS,33.01.07.2003,CILACAP,KAB. CILACAP,3301160,MAOS KIDUL,3301,MAOS KIDUL,33.01
33.01.07,MAOS,3301160006,MAOS,33.01.07.2004,CILACAP,KAB. CILACAP,3301160,MAOS LOR,3301,MAOS LOR,33.01
33.01.07,MAOS,3301160007,MAOS,33.01.07.2005,CILACAP,KAB. CILACAP,3301160,KALIJARAN,3301,KALIJARAN,33.01
33.01.07,MAOS,3301160008,MAOS,33.01.07.2006,CILACAP,KAB. CILACAP,3301160,MERNEK,3301,MERNEK,33.01
33.01.07,MAOS,3301160009,MAOS,33.01.07.2007,CILACAP,KAB. CILACAP,3301160,PANISIHAN,3301,PENISIHAN,33.01
33.01.07,MAOS,3301160010,MAOS,33.01.07.2008,CILACAP,KAB. CILACAP,3301160,GLEMPANG,3301,GLEMPANG,33.01
33.01.17,SAMPANG,3301170001,SAMPANG,33.01.17.2005,CILACAP,KAB. CILACAP,3301170,PAKETINGAN,3301,PAKETINGAN,33.01
33.01.17,SAMPANG,3301170002,SAMPANG,33.01.17.2006,CILACAP,KAB. CILACAP,3301170,KETANGGUNG,3301,KETANGGUNG,33.01
33.01.17,SAMPANG,3301170003,SAMPANG,33.01.17.2007,CILACAP,KAB. CILACAP,3301170,NUSAJATI,3301,NUSAJATI,33.01
33.01.17,SAMPANG,3301170004,SAMPANG,33.01.17.2009,CILACAP,KAB. CILACAP,3301170,PABERASAN,3301,PABERASAN,33.01
33.01.17,SAMPANG,3301170005,SAMPANG,33.01.17.2008,CILACAP,KAB. CILACAP,3301170,KARANGJATI,3301,KARANGJATI,33.01
33.01.17,SAMPANG,3301170006,SAMPANG,33.01.17.2004,CILACAP,KAB. CILACAP,3301170,SIDASARI,3301,SIDASARI,33.01
33.01.17,SAMPANG,3301170007,SAMPANG,33.01.17.2010,CILACAP,KAB. CILACAP,3301170,KARANGASEM,3301,KARANGASEM,33.01
33.01.17,SAMPANG,3301170008,SAMPANG,33.01.17.2003,CILACAP,KAB. CILACAP,3301170,SAMPANG,3301,SAMPANG,33.01
33.01.17,SAMPANG,3301170009,SAMPANG,33.01.17.2001,CILACAP,KAB. CILACAP,3301170,KARANGTENGAH,3301,KARANGTENGAH,33.01
33.01.17,SAMPANG,3301170010,SAMPANG,33.01.17.2002,CILACAP,KAB. CILACAP,3301170,BRANI,3301,B R A N I,33.01
33.01.06,KROYA,3301180001,KROYA,33.01.06.2001,CILACAP,KAB. CILACAP,3301180,SIKAMPUH,3301,SIKAMPUH,33.01
33.01.06,KROYA,3301180002,KROYA,33.01.06.2015,CILACAP,KAB. CILACAP,3301180,KARANGTURI,3301,KARANGTURI,33.01
33.01.06,KROYA,3301180003,KROYA,33.01.06.2003,CILACAP,KAB. CILACAP,3301180,AYAMALAS,3301,AYAMALAS,33.01
33.01.06,KROYA,3301180004,KROYA,33.01.06.2006,CILACAP,KAB. CILACAP,3301180,KARANGMANGU,3301,KARANGMANGU,33.01
33.01.06,KROYA,3301180005,KROYA,33.01.06.2007,CILACAP,KAB. CILACAP,3301180,PUCUNG KIDUL,3301,PUCUNG KIDUL,33.01
33.01.06,KROYA,3301180006,KROYA,33.01.06.2008,CILACAP,KAB. CILACAP,3301180,MERGAWATI,3301,MERGAWATI,33.01
33.01.06,KROYA,3301180007,KROYA,33.01.06.2009,CILACAP,KAB. CILACAP,3301180,PUCUNG LOR,3301,PUCUNG LOR,33.01
33.01.06,KROYA,3301180008,KROYA,33.01.06.2010,CILACAP,KAB. CILACAP,3301180,BAJING,3301,BAJING,33.01
33.01.06,KROYA,3301180009,KROYA,33.01.06.2005,CILACAP,KAB. CILACAP,3301180,KROYA,3301,KROYA,33.01
33.01.06,KROYA,3301180010,KROYA,33.01.06.2004,CILACAP,KAB. CILACAP,3301180,PESANGGRAHAN,3301,PESANGGRAHAN,33.01
33.01.06,KROYA,3301180011,KROYA,33.01.06.2002,CILACAP,KAB. CILACAP,3301180,PEKUNCEN,3301,PEKUNCEN,33.01
33.01.06,KROYA,3301180012,KROYA,33.01.06.2016,CILACAP,KAB. CILACAP,3301180,BAJING KULON,3301,BAJING KULON,33.01
33.01.06,KROYA,3301180013,KROYA,33.01.06.2012,CILACAP,KAB. CILACAP,3301180,KEDAWUNG,3301,KEDAWUNG,33.01
33.01.06,KROYA,3301180014,KROYA,33.01.06.2013,CILACAP,KAB. CILACAP,3301180,MUJUR,3301,MUJUR,33.01
33.01.06,KROYA,3301180015,KROYA,33.01.06.2011,CILACAP,KAB. CILACAP,3301180,GENTASARI,3301,GENTASARI,33.01
33.01.06,KROYA,3301180016,KROYA,33.01.06.2017,CILACAP,KAB. CILACAP,3301180,MUJUR LOR,3301,MUJUR LOR,33.01
33.01.06,KROYA,3301180017,KROYA,33.01.06.2014,CILACAP,KAB. CILACAP,3301180,BUNTU,3301,BUNTU,33.01
33.01.04,BINANGUN,3301190001,BINANGUN,33.01.04.2004,CILACAP,KAB. CILACAP,3301190,WIDARAPAYUNG KULON,3301,WIDARAPAYUNG KULON,33.01
33.01.04,BINANGUN,3301190002,BINANGUN,33.01.04.2016,CILACAP,KAB. CILACAP,3301190,SIDAYU,3301,SIDAYU,33.01
33.01.04,BINANGUN,3301190003,BINANGUN,33.01.04.2008,CILACAP,KAB. CILACAP,3301190,WIDARAPAYUNG WETAN,3301,WIDARAPAYUNG WETAN,33.01
33.01.04,BINANGUN,3301190004,BINANGUN,33.01.04.2011,CILACAP,KAB. CILACAP,3301190,SIDAURIP,3301,SIDAURIP,33.01
33.01.04,BINANGUN,3301190005,BINANGUN,33.01.04.2017,CILACAP,KAB. CILACAP,3301190,PAGUBUGAN KULON,3301,PAGUBUGAN KULON,33.01
33.01.04,BINANGUN,3301190006,BINANGUN,33.01.04.2012,CILACAP,KAB. CILACAP,3301190,PAGUBUGAN,3301,PAGUBUGAN,33.01
33.01.04,BINANGUN,3301190007,BINANGUN,33.01.04.2015,CILACAP,KAB. CILACAP,3301190,KARANGNANGKA,3301,KARANGNANGKA,33.01
33.01.04,BINANGUN,3301190008,BINANGUN,33.01.04.2014,CILACAP,KAB. CILACAP,3301190,KEMOJING,3301,KEMOJING,33.01
33.01.04,BINANGUN,3301190009,BINANGUN,33.01.04.2013,CILACAP,KAB. CILACAP,3301190,PESAWAHAN,3301,PESAWAHAN,33.01
33.01.04,BINANGUN,3301190010,BINANGUN,33.01.04.2010,CILACAP,KAB. CILACAP,3301190,PASURUHAN,3301,PASURUHAN,33.01
33.01.04,BINANGUN,3301190011,BINANGUN,33.01.04.2009,CILACAP,KAB. CILACAP,3301190,ALANGAMBA,3301,ALANGAMBA,33.01
33.01.04,BINANGUN,3301190012,BINANGUN,33.01.04.2007,CILACAP,KAB. CILACAP,3301190,BINANGUN,3301,BINANGUN,33.01
33.01.04,BINANGUN,3301190013,BINANGUN,33.01.04.2006,CILACAP,KAB. CILACAP,3301190,BANGKAL,3301,BANGKAL,33.01
33.01.04,BINANGUN,3301190014,BINANGUN,33.01.04.2005,CILACAP,KAB. CILACAP,3301190,JEPARA WETAN,3301,JEPARA WETAN,33.01
33.01.04,BINANGUN,3301190015,BINANGUN,33.01.04.2003,CILACAP,KAB. CILACAP,3301190,JEPARA KULON,3301,JEPARA KULON,33.01
33.01.04,BINANGUN,3301190016,BINANGUN,33.01.04.2002,CILACAP,KAB. CILACAP,3301190,KEPUDANG,3301,KEPUDANG,33.01
33.01.04,BINANGUN,3301190017,BINANGUN,33.01.04.2001,CILACAP,KAB. CILACAP,3301190,JATI,3301,JATI,33.01
33.01.05,NUSAWUNGU,3301200001,NUSAWUNGU,33.01.05.2001,CILACAP,KAB. CILACAP,3301200,KARANGTAWANG,3301,KARANGTAWANG,33.01
33.01.05,NUSAWUNGU,3301200002,NUSAWUNGU,33.01.05.2002,CILACAP,KAB. CILACAP,3301200,KARANGPAKIS,3301,KARANGPAKIS,33.01
33.01.05,NUSAWUNGU,3301200003,NUSAWUNGU,33.01.05.2003,CILACAP,KAB. CILACAP,3301200,BANJARSARI,3301,BANJARSARI,33.01
33.01.05,NUSAWUNGU,3301200004,NUSAWUNGU,33.01.05.2004,CILACAP,KAB. CILACAP,3301200,JETIS,3301,JETIS,33.01
33.01.05,NUSAWUNGU,3301200005,NUSAWUNGU,33.01.05.2005,CILACAP,KAB. CILACAP,3301200,BANJAREJA,3301,BANJAREJA,33.01
33.01.05,NUSAWUNGU,3301200006,NUSAWUNGU,33.01.05.2006,CILACAP,KAB. CILACAP,3301200,KEDUNGBENDA,3301,KEDUNGBENDA,33.01
33.01.05,NUSAWUNGU,3301200007,NUSAWUNGU,33.01.05.2007,CILACAP,KAB. CILACAP,3301200,KLUMPRIT,3301,KLUMPRIT,33.01
33.01.05,NUSAWUNGU,3301200008,NUSAWUNGU,33.01.05.2008,CILACAP,KAB. CILACAP,3301200,KARANGSEMBUNG,3301,KARANGSEMBUNG,33.01
33.01.05,NUSAWUNGU,3301200009,NUSAWUNGU,33.01.05.2009,CILACAP,KAB. CILACAP,3301200,PURWODADI,3301,PURWADADI,33.01
33.01.05,NUSAWUNGU,3301200010,NUSAWUNGU,33.01.05.2010,CILACAP,KAB. CILACAP,3301200,NUSAWANGKAL,3301,NUSAWANGKAL,33.01
33.01.05,NUSAWUNGU,3301200011,NUSAWUNGU,33.01.05.2011,CILACAP,KAB. CILACAP,3301200,KARANGPUTAT,3301,KARANGPUTAT,33.01
33.01.05,NUSAWUNGU,3301200012,NUSAWUNGU,33.01.05.2012,CILACAP,KAB. CILACAP,3301200,BANJARWARU,3301,BANJARWARU,33.01
33.01.05,NUSAWUNGU,3301200013,NUSAWUNGU,33.01.05.2016,CILACAP,KAB. CILACAP,3301200,DANASRI,3301,DANASRI,33.01
33.01.05,NUSAWUNGU,3301200014,NUSAWUNGU,33.01.05.2013,CILACAP,KAB. CILACAP,3301200,DANASRI KIDUL,3301,DANASRI KIDUL,33.01
33.01.05,NUSAWUNGU,3301200015,NUSAWUNGU,33.01.05.2014,CILACAP,KAB. CILACAP,3301200,NUSAWUNGU,3301,NUSAWUNGU,33.01
33.01.05,NUSAWUNGU,3301200016,NUSAWUNGU,33.01.05.2015,CILACAP,KAB. CILACAP,3301200,DANASRI LOR,3301,DANASRI LOR,33.01
33.01.05,NUSAWUNGU,3301200017,NUSAWUNGU,33.01.05.2017,CILACAP,KAB. CILACAP,3301200,SIKANCO,3301,SIKANCO,33.01
33.01.21,CILACAP SELATAN,3301710001,CILACAP SELATAN,33.01.21.1003,CILACAP,KAB. CILACAP,3301710,TAMBAKREJA,3301,TAMBAKREJA,33.01
33.01.21,CILACAP SELATAN,3301710002,CILACAP SELATAN,33.01.21.1005,CILACAP,KAB. CILACAP,3301710,TEGALREJA,3301,TEGALREJO,33.01
33.01.21,CILACAP SELATAN,3301710003,CILACAP SELATAN,33.01.21.1001,CILACAP,KAB. CILACAP,3301710,SIDAKAYA,3301,SIDAKAYA,33.01
33.01.21,CILACAP SELATAN,3301710004,CILACAP SELATAN,33.01.21.1002,CILACAP,KAB. CILACAP,3301710,CILACAP,3301,CILACAP,33.01
33.01.21,CILACAP SELATAN,3301710005,CILACAP SELATAN,33.01.21.1004,CILACAP,KAB. CILACAP,3301710,TEGALKAMULYAN,3301,TEGALKAMULYAN,33.01
33.01.22,CILACAP TENGAH,3301720001,CILACAP TENGAH,33.01.22.1005,CILACAP,KAB. CILACAP,3301720,KUTAWARU,3301,KUTAWARU,33.01
33.01.22,CILACAP TENGAH,3301720002,CILACAP TENGAH,33.01.22.1001,CILACAP,KAB. CILACAP,3301720,LOMANIS,3301,LOMANIS,33.01
33.01.22,CILACAP TENGAH,3301720003,CILACAP TENGAH,33.01.22.1004,CILACAP,KAB. CILACAP,3301720,DONAN,3301,DONAN,33.01
33.01.22,CILACAP TENGAH,3301720004,CILACAP TENGAH,33.01.22.1003,CILACAP,KAB. CILACAP,3301720,SIDANEGARA,3301,SIDANEGARA,33.01
33.01.22,CILACAP TENGAH,3301720005,CILACAP TENGAH,33.01.22.1002,CILACAP,KAB. CILACAP,3301720,GUNUNGSIMPING,3301,GUNUNGSIMPING,33.01
33.01.23,CILACAP UTARA,3301730001,CILACAP UTARA,33.01.23.1005,CILACAP,KAB. CILACAP,3301730,KEBONMANIS,3301,KEBONMANIS,33.01
33.01.23,CILACAP UTARA,3301730002,CILACAP UTARA,33.01.23.1002,CILACAP,KAB. CILACAP,3301730,GUMILIR,3301,GUMILIR,33.01
33.01.23,CILACAP UTARA,3301730003,CILACAP UTARA,33.01.23.1001,CILACAP,KAB. CILACAP,3301730,MERTASINGA,3301,MERTASINGA,33.01
33.01.23,CILACAP UTARA,3301730004,CILACAP UTARA,33.01.23.1004,CILACAP,KAB. CILACAP,3301730,TRITIH KULON,3301,TRITIH KULON,33.01
33.01.23,CILACAP UTARA,3301730005,CILACAP UTARA,33.01.23.1003,CILACAP,KAB. CILACAP,3301730,KARANGTALUN,3301,KARANGTALUN,33.01
33.02.01,LUMBIR,3302010001,LUMBIR,33.02.01.2010,BANYUMAS,KAB. BANYUMAS,3302010,CINGEBUL,3302,CINGEBUL,33.02
33.02.01,LUMBIR,3302010002,LUMBIR,33.02.01.2009,BANYUMAS,KAB. BANYUMAS,3302010,KEDUNGGEDE,3302,KEDUNGGEDE,33.02
33.02.01,LUMBIR,3302010003,LUMBIR,33.02.01.2006,BANYUMAS,KAB. BANYUMAS,3302010,CIDORA,3302,CIDORA,33.02
33.02.01,LUMBIR,3302010004,LUMBIR,33.02.01.2004,BANYUMAS,KAB. BANYUMAS,3302010,BESUKI,3302,BESUKI,33.02
33.02.01,LUMBIR,3302010005,LUMBIR,33.02.01.2003,BANYUMAS,KAB. BANYUMAS,3302010,PARUNGKAMAL,3302,PARUNGKAMAL,33.02
33.02.01,LUMBIR,3302010006,LUMBIR,33.02.01.2001,BANYUMAS,KAB. BANYUMAS,3302010,CIRAHAB,3302,CIRAHAB,33.02
33.02.01,LUMBIR,3302010007,LUMBIR,33.02.01.2002,BANYUMAS,KAB. BANYUMAS,3302010,CANDUK,3302,CANDUK,33.02
33.02.01,LUMBIR,3302010008,LUMBIR,33.02.01.2005,BANYUMAS,KAB. BANYUMAS,3302010,KARANGGAYAM,3302,KARANGGAYAM,33.02
33.02.01,LUMBIR,3302010009,LUMBIR,33.02.01.2007,BANYUMAS,KAB. BANYUMAS,3302010,LUMBIR,3302,LUMBIR,33.02
33.02.01,LUMBIR,3302010010,LUMBIR,33.02.01.2008,BANYUMAS,KAB. BANYUMAS,3302010,DERMAJI,3302,DERMAJI,33.02
33.02.02,WANGON,3302020001,WANGON,33.02.02.2001,BANYUMAS,KAB. BANYUMAS,3302020,RANDEGAN,3302,RANDEGAN,33.02
33.02.02,WANGON,3302020002,WANGON,33.02.02.2002,BANYUMAS,KAB. BANYUMAS,3302020,RAWAHENG,3302,RAWAHENG,33.02
33.02.02,WANGON,3302020003,WANGON,33.02.02.2003,BANYUMAS,KAB. BANYUMAS,3302020,PENGADEGAN,3302,PANGADEGAN,33.02
33.02.02,WANGON,3302020004,WANGON,33.02.02.2004,BANYUMAS,KAB. BANYUMAS,3302020,KLAPAGADING,3302,KLAPAGADING,33.02
33.02.02,WANGON,3302020005,WANGON,33.02.02.2012,BANYUMAS,KAB. BANYUMAS,3302020,KLAPAGADING KULON,3302,KLAPAGADING KULON,33.02
33.02.02,WANGON,3302020006,WANGON,33.02.02.2005,BANYUMAS,KAB. BANYUMAS,3302020,WANGON,3302,WANGON,33.02
33.02.02,WANGON,3302020007,WANGON,33.02.02.2006,BANYUMAS,KAB. BANYUMAS,3302020,BANTERAN,3302,BANTERAN,33.02
33.02.02,WANGON,3302020008,WANGON,33.02.02.2007,BANYUMAS,KAB. BANYUMAS,3302020,JAMBU,3302,JAMBU,33.02
33.02.02,WANGON,3302020009,WANGON,33.02.02.2008,BANYUMAS,KAB. BANYUMAS,3302020,JURANGBAHAS,3302,JURANGBAHAS,33.02
33.02.02,WANGON,3302020010,WANGON,33.02.02.2009,BANYUMAS,KAB. BANYUMAS,3302020,CIKAKAK,3302,CIKAKAK,33.02
33.02.02,WANGON,3302020011,WANGON,33.02.02.2010,BANYUMAS,KAB. BANYUMAS,3302020,WLAHAR,3302,WLAHAR,33.02
33.02.02,WANGON,3302020012,WANGON,33.02.02.2011,BANYUMAS,KAB. BANYUMAS,3302020,WINDUNEGARA,3302,WINDUNEGARA,33.02
33.02.03,JATILAWANG,3302030001,JATILAWANG,33.02.03.2001,BANYUMAS,KAB. BANYUMAS,3302030,GUNUNG WETAN,3302,GUNUNG WETAN,33.02
33.02.03,JATILAWANG,3302030002,JATILAWANG,33.02.03.2002,BANYUMAS,KAB. BANYUMAS,3302030,PEKUNCEN,3302,PEKUNCEN,33.02
33.02.03,JATILAWANG,3302030003,JATILAWANG,33.02.03.2003,BANYUMAS,KAB. BANYUMAS,3302030,KARANGLEWAS,3302,KARANGLEWAS,33.02
33.02.03,JATILAWANG,3302030004,JATILAWANG,33.02.03.2004,BANYUMAS,KAB. BANYUMAS,3302030,KARANGANYAR,3302,KARANGANYAR,33.02
33.02.03,JATILAWANG,3302030005,JATILAWANG,33.02.03.2005,BANYUMAS,KAB. BANYUMAS,3302030,MARGASANA,3302,MARGASANA,33.02
33.02.03,JATILAWANG,3302030006,JATILAWANG,33.02.03.2006,BANYUMAS,KAB. BANYUMAS,3302030,ADISARA,3302,ADISARA,33.02
33.02.03,JATILAWANG,3302030007,JATILAWANG,33.02.03.2007,BANYUMAS,KAB. BANYUMAS,3302030,KEDUNGWRINGIN,3302,KEDUNGWRINGIN,33.02
33.02.03,JATILAWANG,3302030008,JATILAWANG,33.02.03.2008,BANYUMAS,KAB. BANYUMAS,3302030,BANTAR,3302,BANTAR,33.02
33.02.03,JATILAWANG,3302030009,JATILAWANG,33.02.03.2009,BANYUMAS,KAB. BANYUMAS,3302030,TINGGARJAYA,3302,TINGGARJAYA,33.02
33.02.03,JATILAWANG,3302030010,JATILAWANG,33.02.03.2010,BANYUMAS,KAB. BANYUMAS,3302030,TUNJUNG,3302,TUNJUNG,33.02
33.02.03,JATILAWANG,3302030011,JATILAWANG,33.02.03.2011,BANYUMAS,KAB. BANYUMAS,3302030,GENTAWANGI,3302,GENTAWANGI,33.02
33.02.04,RAWALO,3302040001,RAWALO,33.02.04.2001,BANYUMAS,KAB. BANYUMAS,3302040,LOSARI,3302,LOSARI,33.02
33.02.04,RAWALO,3302040002,RAWALO,33.02.04.2002,BANYUMAS,KAB. BANYUMAS,3302040,MENGANTI,3302,MENGANTI,33.02
33.02.04,RAWALO,3302040003,RAWALO,33.02.04.2003,BANYUMAS,KAB. BANYUMAS,3302040,BANJARPARAKAN,3302,BANJARPARAKAN,33.02
33.02.04,RAWALO,3302040004,RAWALO,33.02.04.2004,BANYUMAS,KAB. BANYUMAS,3302040,RAWALO,3302,RAWALO,33.02
33.02.04,RAWALO,3302040005,RAWALO,33.02.04.2005,BANYUMAS,KAB. BANYUMAS,3302040,TAMBAKNEGARA,3302,TAMBAKNEGARA,33.02
33.02.04,RAWALO,3302040006,RAWALO,33.02.04.2006,BANYUMAS,KAB. BANYUMAS,3302040,SIDAMULIH,3302,SIDAMULIH,33.02
33.02.04,RAWALO,3302040007,RAWALO,33.02.04.2007,BANYUMAS,KAB. BANYUMAS,3302040,PESAWAHAN,3302,PESAWAHAN,33.02
33.02.04,RAWALO,3302040008,RAWALO,33.02.04.2008,BANYUMAS,KAB. BANYUMAS,3302040,TIPAR,3302,TIPAR,33.02
33.02.04,RAWALO,3302040009,RAWALO,33.02.04.2009,BANYUMAS,KAB. BANYUMAS,3302040,SANGGREMAN,3302,SANGGREMAN,33.02
33.02.05,KEBASEN,3302050001,KEBASEN,33.02.05.2001,BANYUMAS,KAB. BANYUMAS,3302050,ADISANA,3302,ADISANA,33.02
33.02.05,KEBASEN,3302050002,KEBASEN,33.02.05.2002,BANYUMAS,KAB. BANYUMAS,3302050,BANGSA,3302,BANGSA,33.02
33.02.05,KEBASEN,3302050003,KEBASEN,33.02.05.2003,BANYUMAS,KAB. BANYUMAS,3302050,KARANGSARI,3302,KARANGSARI,33.02
33.02.05,KEBASEN,3302050004,KEBASEN,33.02.05.2004,BANYUMAS,KAB. BANYUMAS,3302050,RANDEGAN,3302,RANDEGAN,33.02
33.02.05,KEBASEN,3302050005,KEBASEN,33.02.05.2005,BANYUMAS,KAB. BANYUMAS,3302050,KALIWEDI,3302,KALIWEDI,33.02
33.02.05,KEBASEN,3302050006,KEBASEN,33.02.05.2006,BANYUMAS,KAB. BANYUMAS,3302050,SAWANGAN,3302,SAWANGAN,33.02
33.02.05,KEBASEN,3302050007,KEBASEN,33.02.05.2007,BANYUMAS,KAB. BANYUMAS,3302050,KALISALAK,3302,KALISALAK,33.02
33.02.05,KEBASEN,3302050008,KEBASEN,33.02.05.2008,BANYUMAS,KAB. BANYUMAS,3302050,CINDAGA,3302,CINDAGA,33.02
33.02.05,KEBASEN,3302050009,KEBASEN,33.02.05.2009,BANYUMAS,KAB. BANYUMAS,3302050,KEBASEN,3302,KEBASEN,33.02
33.02.05,KEBASEN,3302050010,KEBASEN,33.02.05.2010,BANYUMAS,KAB. BANYUMAS,3302050,GAMBARSARI,3302,GAMBARSARI,33.02
33.02.05,KEBASEN,3302050011,KEBASEN,33.02.05.2011,BANYUMAS,KAB. BANYUMAS,3302050,TUMIYANG,3302,TUMIYANG,33.02
33.02.05,KEBASEN,3302050012,KEBASEN,33.02.05.2012,BANYUMAS,KAB. BANYUMAS,3302050,MANDIRANCAN,3302,MANDIRANCAN,33.02
33.02.06,KEMRANJEN,3302060001,KEMRANJEN,33.02.06.2001,BANYUMAS,KAB. BANYUMAS,3302060,GRUJUGAN,3302,GRUJUGAN,33.02
33.02.06,KEMRANJEN,3302060002,KEMRANJEN,33.02.06.2002,BANYUMAS,KAB. BANYUMAS,3302060,SIRAU,3302,SIRAU,33.02
33.02.06,KEMRANJEN,3302060003,KEMRANJEN,33.02.06.2003,BANYUMAS,KAB. BANYUMAS,3302060,SIBALUNG,3302,SIBALUNG,33.02
33.02.06,KEMRANJEN,3302060004,KEMRANJEN,33.02.06.2004,BANYUMAS,KAB. BANYUMAS,3302060,SIBRAMA,3302,SIBRAMA,33.02
